Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	foam cell differentiation (GO:0090077)	1/6	5.452504e-02	1.496847e-01	0	0	2.141514e+01	6.229867e+01	EP300
GO_Biological_Process_2021	histone H4-K12 acetylation (GO:0043983)	1/6	5.452504e-02	1.496847e-01	0	0	2.141514e+01	6.229867e+01	ING4
GO_Biological_Process_2021	positive regulation of nuclear cell cycle DNA replication (GO:0010571)	1/6	5.452504e-02	1.496847e-01	0	0	2.141514e+01	6.229867e+01	ATRX
GO_Biological_Process_2021	cellular response to salt (GO:1902075)	1/6	5.452504e-02	1.496847e-01	0	0	2.141514e+01	6.229867e+01	DAXX
GO_Biological_Process_2021	macromolecule biosynthetic process (GO:0009059)	1/6	5.452504e-02	1.496847e-01	0	0	2.141514e+01	6.229867e+01	RPS23
GO_Biological_Process_2021	macrophage derived foam cell differentiation (GO:0010742)	1/6	5.452504e-02	1.496847e-01	0	0	2.141514e+01	6.229867e+01	EP300
GO_Biological_Process_2021	nuclear cell cycle DNA replication initiation (GO:1902315)	1/6	5.452504e-02	1.496847e-01	0	0	2.141514e+01	6.229867e+01	MCM2
GO_Biological_Process_2021	mitotic DNA replication initiation (GO:1902975)	1/6	5.452504e-02	1.496847e-01	0	0	2.141514e+01	6.229867e+01	MCM2
GO_Biological_Process_2021	positive regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000096)	1/6	5.452504e-02	1.496847e-01	0	0	2.141514e+01	6.229867e+01	MLLT3
GO_Biological_Process_2021	peptidyl-glutamine methylation (GO:0018364)	1/6	5.452504e-02	1.496847e-01	0	0	2.141514e+01	6.229867e+01	CREBBP
GO_Biological_Process_2021	positive regulation of NF-kappaB transcription factor activity (GO:0051092)	4/155	5.693981e-02	1.557218e-01	0	0	2.861946e+00	8.201652e+00	UBB;UBC;EP300;UBA52
GO_Biological_Process_2021	interleukin-1-mediated signaling pathway (GO:0070498)	3/94	5.741138e-02	1.564189e-01	0	0	3.553054e+00	1.015290e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	mitochondrial gene expression (GO:0140053)	2/42	5.811982e-02	1.577538e-01	0	0	5.373370e+00	1.528857e+01	MRPS15;MRPS7
GO_Biological_Process_2021	translational termination (GO:0006415)	3/96	6.039360e-02	1.633115e-01	0	0	3.476291e+00	9.757505e+00	MRPS15;MRPL9;MRPS7
GO_Biological_Process_2021	negative regulation of cell cycle phase transition (GO:1901988)	1/7	6.332057e-02	1.650450e-01	0	0	1.784505e+01	4.924420e+01	MACROH2A1
GO_Biological_Process_2021	negative regulation of centriole replication (GO:0046600)	1/7	6.332057e-02	1.650450e-01	0	0	1.784505e+01	4.924420e+01	KAT2B
GO_Biological_Process_2021	regulation of tubulin deacetylation (GO:0090043)	1/7	6.332057e-02	1.650450e-01	0	0	1.784505e+01	4.924420e+01	EP300
GO_Biological_Process_2021	regulation of vascular associated smooth muscle cell apoptotic process (GO:1905459)	1/7	6.332057e-02	1.650450e-01	0	0	1.784505e+01	4.924420e+01	DNMT1
GO_Biological_Process_2021	histone H3-K14 acetylation (GO:0044154)	1/7	6.332057e-02	1.650450e-01	0	0	1.784505e+01	4.924420e+01	BRPF1
GO_Biological_Process_2021	histone H3-K4 dimethylation (GO:0044648)	1/7	6.332057e-02	1.650450e-01	0	0	1.784505e+01	4.924420e+01	KMT2A
GO_Biological_Process_2021	regulation of chromatin assembly or disassembly (GO:0001672)	1/7	6.332057e-02	1.650450e-01	0	0	1.784505e+01	4.924420e+01	SPTY2D1
GO_Biological_Process_2021	histone H3-K9 methylation (GO:0051567)	1/7	6.332057e-02	1.650450e-01	0	0	1.784505e+01	4.924420e+01	SETDB1
GO_Biological_Process_2021	ribosomal small subunit export from nucleus (GO:0000056)	1/7	6.332057e-02	1.650450e-01	0	0	1.784505e+01	4.924420e+01	RPS15
GO_Biological_Process_2021	regulation of ketone biosynthetic process (GO:0010566)	1/7	6.332057e-02	1.650450e-01	0	0	1.784505e+01	4.924420e+01	SIRT5
GO_Biological_Process_2021	response to UV (GO:0009411)	3/99	6.500035e-02	1.688139e-01	0	0	3.367145e+00	9.203628e+00	CREBBP;EP300;RPL26
GO_Biological_Process_2021	protein deacetylation (GO:0006476)	2/45	6.564308e-02	1.698721e-01	0	0	4.997725e+00	1.361142e+01	MSL3;SIRT5
GO_Biological_Process_2021	positive regulation of apoptotic process (GO:0043065)	6/310	7.013077e-02	1.799622e-01	0	0	2.139254e+00	5.684841e+00	BARD1;ING4;UBB;RPS6;UBC;UBA52
GO_Biological_Process_2021	telomere organization (GO:0032200)	2/47	7.082908e-02	1.799622e-01	0	0	4.775121e+00	1.264206e+01	DOT1L;H3C1
GO_Biological_Process_2021	regulation of stem cell division (GO:2000035)	1/8	7.203472e-02	1.799622e-01	0	0	1.529498e+01	4.023508e+01	MLLT3
GO_Biological_Process_2021	histone H3-K4 monomethylation (GO:0097692)	1/8	7.203472e-02	1.799622e-01	0	0	1.529498e+01	4.023508e+01	KMT2A
GO_Biological_Process_2021	positive regulation of isomerase activity (GO:0010912)	1/8	7.203472e-02	1.799622e-01	0	0	1.529498e+01	4.023508e+01	UHRF1
GO_Biological_Process_2021	negative regulation of vascular associated smooth muscle cell differentiation (GO:1905064)	1/8	7.203472e-02	1.799622e-01	0	0	1.529498e+01	4.023508e+01	DNMT1
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902253)	1/8	7.203472e-02	1.799622e-01	0	0	1.529498e+01	4.023508e+01	UBB
GO_Biological_Process_2021	chromatin silencing at telomere (GO:0006348)	1/8	7.203472e-02	1.799622e-01	0	0	1.529498e+01	4.023508e+01	DOT1L
GO_Biological_Process_2021	pre-replicative complex assembly involved in nuclear cell cycle DNA replication (GO:0006267)	1/8	7.203472e-02	1.799622e-01	0	0	1.529498e+01	4.023508e+01	MCM2
GO_Biological_Process_2021	regulation of protein ADP-ribosylation (GO:0010835)	1/8	7.203472e-02	1.799622e-01	0	0	1.529498e+01	4.023508e+01	KAT2B
GO_Biological_Process_2021	translational elongation (GO:0006414)	3/104	7.302541e-02	1.818081e-01	0	0	3.199643e+00	8.373298e+00	MRPS15;MRPL9;MRPS7
GO_Biological_Process_2021	mitochondrial translation (GO:0032543)	3/105	7.468128e-02	1.852917e-01	0	0	3.168113e+00	8.219751e+00	MRPS15;MRPL9;MRPS7
GO_Biological_Process_2021	peptidyl-lysine modification (GO:0018205)	3/106	7.635378e-02	1.887926e-01	0	0	3.137196e+00	8.070052e+00	KAT2B;EP300;SIRT5
GO_Biological_Process_2021	transcription by RNA polymerase II (GO:0006366)	6/320	7.895741e-02	1.922194e-01	0	0	2.070064e+00	5.255574e+00	KAT2B;SUPT16H;CREBBP;TRIM24;SSRP1;MLLT3
GO_Biological_Process_2021	DNA replication (GO:0006260)	3/108	7.974807e-02	1.922194e-01	0	0	3.077127e+00	7.781694e+00	BARD1;ING4;MCM2
GO_Biological_Process_2021	regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903025)	1/9	8.066824e-02	1.922194e-01	0	0	1.338243e+01	3.368907e+01	EP300
GO_Biological_Process_2021	regulation of transmembrane transporter activity (GO:0022898)	1/9	8.066824e-02	1.922194e-01	0	0	1.338243e+01	3.368907e+01	ACTB
GO_Biological_Process_2021	regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000095)	1/9	8.066824e-02	1.922194e-01	0	0	1.338243e+01	3.368907e+01	MLLT3
GO_Biological_Process_2021	histone arginine methylation (GO:0034969)	1/9	8.066824e-02	1.922194e-01	0	0	1.338243e+01	3.368907e+01	PRMT5
GO_Biological_Process_2021	negative regulation of mRNA 3'-end processing (GO:0031441)	1/9	8.066824e-02	1.922194e-01	0	0	1.338243e+01	3.368907e+01	BARD1
GO_Biological_Process_2021	kinetochore assembly (GO:0051382)	1/9	8.066824e-02	1.922194e-01	0	0	1.338243e+01	3.368907e+01	CENPA
GO_Biological_Process_2021	regulation of nuclear cell cycle DNA replication (GO:0033262)	1/9	8.066824e-02	1.922194e-01	0	0	1.338243e+01	3.368907e+01	ATRX
GO_Biological_Process_2021	protein K6-linked ubiquitination (GO:0085020)	1/9	8.066824e-02	1.922194e-01	0	0	1.338243e+01	3.368907e+01	BARD1
GO_Biological_Process_2021	regulation of protein deacetylation (GO:0090311)	1/9	8.066824e-02	1.922194e-01	0	0	1.338243e+01	3.368907e+01	EP300
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	8/482	8.169576e-02	1.940274e-01	0	0	1.833784e+00	4.593176e+00	KAT2B;DNMT1;SMARCA5;DNMT3B;EP300;RPL26;MACROH2A1;ACTB
GO_Biological_Process_2021	defense response to bacterium (GO:0042742)	4/176	8.219771e-02	1.945795e-01	0	0	2.509839e+00	6.271153e+00	H2BC12;H2BC21;H2BC10;H2BC11
GO_Biological_Process_2021	adherens junction assembly (GO:0034333)	1/10	8.922186e-02	2.045022e-01	0	0	1.189489e+01	2.874555e+01	ACTB
GO_Biological_Process_2021	apical protein localization (GO:0045176)	1/10	8.922186e-02	2.045022e-01	0	0	1.189489e+01	2.874555e+01	ACTB
GO_Biological_Process_2021	genetic imprinting (GO:0071514)	1/10	8.922186e-02	2.045022e-01	0	0	1.189489e+01	2.874555e+01	DNMT3A
GO_Biological_Process_2021	hematopoietic stem cell differentiation (GO:0060218)	1/10	8.922186e-02	2.045022e-01	0	0	1.189489e+01	2.874555e+01	MLLT3
GO_Biological_Process_2021	cellular response to hydroxyurea (GO:0072711)	1/10	8.922186e-02	2.045022e-01	0	0	1.189489e+01	2.874555e+01	ATRX
GO_Biological_Process_2021	regulation of histone phosphorylation (GO:0033127)	1/10	8.922186e-02	2.045022e-01	0	0	1.189489e+01	2.874555e+01	MACROH2A1
GO_Biological_Process_2021	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I (GO:1901838)	1/10	8.922186e-02	2.045022e-01	0	0	1.189489e+01	2.874555e+01	SMARCA4
GO_Biological_Process_2021	mitotic DNA replication (GO:1902969)	1/10	8.922186e-02	2.045022e-01	0	0	1.189489e+01	2.874555e+01	MCM2
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)	1/10	8.922186e-02	2.045022e-01	0	0	1.189489e+01	2.874555e+01	ING4
GO_Biological_Process_2021	dosage compensation (GO:0007549)	1/10	8.922186e-02	2.045022e-01	0	0	1.189489e+01	2.874555e+01	MACROH2A1
GO_Biological_Process_2021	negative regulation of viral genome replication (GO:0045071)	2/54	8.995059e-02	2.055200e-01	0	0	4.130853e+00	9.949137e+00	SETDB1;MPHOSPH8
GO_Biological_Process_2021	cellular response to transforming growth factor beta stimulus (GO:0071560)	3/114	9.031476e-02	2.057011e-01	0	0	2.909910e+00	6.996746e+00	UBB;UBC;UBA52
GO_Biological_Process_2021	regulation of gene silencing by RNA (GO:0060966)	2/55	9.279503e-02	2.100251e-01	0	0	4.052707e+00	9.634753e+00	H3C13;H3C1
GO_Biological_Process_2021	regulation of posttranscriptional gene silencing (GO:0060147)	2/55	9.279503e-02	2.100251e-01	0	0	4.052707e+00	9.634753e+00	H3C13;H3C1
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	2/56	9.566542e-02	2.131019e-01	0	0	3.977456e+00	9.334684e+00	EP300;RPL26
GO_Biological_Process_2021	negative regulation of centrosome duplication (GO:0010826)	1/11	9.769632e-02	2.131019e-01	0	0	1.070486e+01	2.489835e+01	KAT2B
GO_Biological_Process_2021	positive regulation of DNA-dependent DNA replication (GO:2000105)	1/11	9.769632e-02	2.131019e-01	0	0	1.070486e+01	2.489835e+01	ATRX
GO_Biological_Process_2021	response to hydroxyurea (GO:0072710)	1/11	9.769632e-02	2.131019e-01	0	0	1.070486e+01	2.489835e+01	ATRX
GO_Biological_Process_2021	regulation of gene expression by genetic imprinting (GO:0006349)	1/11	9.769632e-02	2.131019e-01	0	0	1.070486e+01	2.489835e+01	DNMT3A
GO_Biological_Process_2021	positive regulation of non-canonical Wnt signaling pathway (GO:2000052)	1/11	9.769632e-02	2.131019e-01	0	0	1.070486e+01	2.489835e+01	MLLT3
GO_Biological_Process_2021	regulation of histone H3-K9 acetylation (GO:2000615)	1/11	9.769632e-02	2.131019e-01	0	0	1.070486e+01	2.489835e+01	KMT2A
GO_Biological_Process_2021	nuclear DNA replication (GO:0033260)	1/11	9.769632e-02	2.131019e-01	0	0	1.070486e+01	2.489835e+01	MCM2
GO_Biological_Process_2021	positive regulation of transcription elongation from RNA polymerase II promoter (GO:0032968)	1/11	9.769632e-02	2.131019e-01	0	0	1.070486e+01	2.489835e+01	SUPT16H
GO_Biological_Process_2021	regulation of mRNA 3'-end processing (GO:0031440)	1/11	9.769632e-02	2.131019e-01	0	0	1.070486e+01	2.489835e+01	BARD1
GO_Biological_Process_2021	DNA damage response, signal transduction resulting in transcription (GO:0042772)	1/11	9.769632e-02	2.131019e-01	0	0	1.070486e+01	2.489835e+01	ING4
GO_Biological_Process_2021	peptidyl-lysine monomethylation (GO:0018026)	1/11	9.769632e-02	2.131019e-01	0	0	1.070486e+01	2.489835e+01	KMT5A
GO_Biological_Process_2021	renal system development (GO:0072001)	2/57	9.856104e-02	2.136969e-01	0	0	3.904941e+00	9.048057e+00	PYGO1;PYGO2
GO_Biological_Process_2021	regulation of mitotic nuclear division (GO:0007088)	2/57	9.856104e-02	2.136969e-01	0	0	3.904941e+00	9.048057e+00	L3MBTL1;PRMT5
GO_Biological_Process_2021	regulation of response to oxidative stress (GO:1902882)	1/12	1.060923e-01	2.259548e-01	0	0	9.731204e+00	2.183142e+01	MACROH2A1
GO_Biological_Process_2021	regulation of hemopoiesis (GO:1903706)	1/12	1.060923e-01	2.259548e-01	0	0	9.731204e+00	2.183142e+01	CREBBP
GO_Biological_Process_2021	chromatin assembly or disassembly (GO:0006333)	1/12	1.060923e-01	2.259548e-01	0	0	9.731204e+00	2.183142e+01	SUPT16H
GO_Biological_Process_2021	depurination (GO:0045007)	1/12	1.060923e-01	2.259548e-01	0	0	9.731204e+00	2.183142e+01	H3-4
GO_Biological_Process_2021	morphogenesis of a polarized epithelium (GO:0001738)	1/12	1.060923e-01	2.259548e-01	0	0	9.731204e+00	2.183142e+01	ACTB
GO_Biological_Process_2021	double-strand break repair via break-induced replication (GO:0000727)	1/12	1.060923e-01	2.259548e-01	0	0	9.731204e+00	2.183142e+01	MCM2
GO_Biological_Process_2021	negative regulation of growth (GO:0045926)	3/126	1.130645e-01	2.360129e-01	0	0	2.624417e+00	5.720696e+00	ING4;ING1;SMARCA4
GO_Biological_Process_2021	regulation of receptor signaling pathway via STAT (GO:1904892)	1/13	1.144107e-01	2.360129e-01	0	0	8.919820e+00	1.933782e+01	DOT1L
GO_Biological_Process_2021	regulation of response to stress (GO:0080134)	1/13	1.144107e-01	2.360129e-01	0	0	8.919820e+00	1.933782e+01	MACROH2A1
GO_Biological_Process_2021	negative regulation of gluconeogenesis (GO:0045721)	1/13	1.144107e-01	2.360129e-01	0	0	8.919820e+00	1.933782e+01	EP300
GO_Biological_Process_2021	Golgi ribbon formation (GO:0090161)	1/13	1.144107e-01	2.360129e-01	0	0	8.919820e+00	1.933782e+01	PRMT5
GO_Biological_Process_2021	negative regulation of nucleocytoplasmic transport (GO:0046823)	1/13	1.144107e-01	2.360129e-01	0	0	8.919820e+00	1.933782e+01	BARD1
GO_Biological_Process_2021	ribosomal subunit export from nucleus (GO:0000054)	1/13	1.144107e-01	2.360129e-01	0	0	8.919820e+00	1.933782e+01	RPS15
GO_Biological_Process_2021	kinetochore organization (GO:0051383)	1/13	1.144107e-01	2.360129e-01	0	0	8.919820e+00	1.933782e+01	CENPA
GO_Biological_Process_2021	positive regulation of transporter activity (GO:0032411)	1/13	1.144107e-01	2.360129e-01	0	0	8.919820e+00	1.933782e+01	KMT2A
GO_Biological_Process_2021	mitochondrion transport along microtubule (GO:0047497)	1/13	1.144107e-01	2.360129e-01	0	0	8.919820e+00	1.933782e+01	UBB
GO_Biological_Process_2021	embryonic hemopoiesis (GO:0035162)	1/13	1.144107e-01	2.360129e-01	0	0	8.919820e+00	1.933782e+01	KMT2A
GO_Biological_Process_2021	positive regulation of DNA metabolic process (GO:0051054)	2/63	1.164254e-01	2.388044e-01	0	0	3.519779e+00	7.569300e+00	H2AX;ATRX
GO_Biological_Process_2021	cell cycle G1/S phase transition (GO:0044843)	2/63	1.164254e-01	2.388044e-01	0	0	3.519779e+00	7.569300e+00	NASP;PHF8
GO_Biological_Process_2021	modification-dependent protein catabolic process (GO:0019941)	4/201	1.182364e-01	2.418319e-01	0	0	2.188542e+00	4.672690e+00	UBB;UHRF1;UBC;UBA52
GO_Biological_Process_2021	mitotic G1 DNA damage checkpoint signaling (GO:0031571)	2/65	1.225510e-01	2.473596e-01	0	0	3.407695e+00	7.153528e+00	EP300;RPL26
GO_Biological_Process_2021	heterochromatin organization (GO:0070828)	1/14	1.226520e-01	2.473596e-01	0	0	8.233264e+00	1.727672e+01	SETDB1
GO_Biological_Process_2021	histone H3-K4 trimethylation (GO:0080182)	1/14	1.226520e-01	2.473596e-01	0	0	8.233264e+00	1.727672e+01	KMT2A
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165)	1/14	1.226520e-01	2.473596e-01	0	0	8.233264e+00	1.727672e+01	RPL26
GO_Biological_Process_2021	thymus development (GO:0048538)	1/14	1.226520e-01	2.473596e-01	0	0	8.233264e+00	1.727672e+01	AIRE
GO_Biological_Process_2021	transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	3/133	1.272417e-01	2.545819e-01	0	0	2.482219e+00	5.117510e+00	UBB;UBC;UBA52
GO_Biological_Process_2021	regulation of gene silencing by miRNA (GO:0060964)	2/67	1.287535e-01	2.545819e-01	0	0	3.302508e+00	6.769666e+00	H3C13;H3C1
GO_Biological_Process_2021	negative regulation of androgen receptor signaling pathway (GO:0060766)	1/15	1.308170e-01	2.545819e-01	0	0	7.644788e+00	1.554916e+01	SMARCA4
GO_Biological_Process_2021	androgen receptor signaling pathway (GO:0030521)	1/15	1.308170e-01	2.545819e-01	0	0	7.644788e+00	1.554916e+01	DAXX
GO_Biological_Process_2021	positive regulation of chromosome organization (GO:2001252)	1/15	1.308170e-01	2.545819e-01	0	0	7.644788e+00	1.554916e+01	ATRX
GO_Biological_Process_2021	positive regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043517)	1/15	1.308170e-01	2.545819e-01	0	0	7.644788e+00	1.554916e+01	RPL26
GO_Biological_Process_2021	negative regulation of mRNA processing (GO:0050686)	1/15	1.308170e-01	2.545819e-01	0	0	7.644788e+00	1.554916e+01	BARD1
GO_Biological_Process_2021	positive regulation of keratinocyte differentiation (GO:0045618)	1/15	1.308170e-01	2.545819e-01	0	0	7.644788e+00	1.554916e+01	MACROH2A1
GO_Biological_Process_2021	cellular response to arsenic-containing substance (GO:0071243)	1/15	1.308170e-01	2.545819e-01	0	0	7.644788e+00	1.554916e+01	DAXX
GO_Biological_Process_2021	cellular response to estrogen stimulus (GO:0071391)	1/15	1.308170e-01	2.545819e-01	0	0	7.644788e+00	1.554916e+01	TRIM24
GO_Biological_Process_2021	peptidyl-arginine modification (GO:0018195)	1/15	1.308170e-01	2.545819e-01	0	0	7.644788e+00	1.554916e+01	PRMT5
GO_Biological_Process_2021	protein localization to cell-cell junction (GO:0150105)	1/15	1.308170e-01	2.545819e-01	0	0	7.644788e+00	1.554916e+01	ACTB
GO_Biological_Process_2021	protein localization to chromosome, telomeric region (GO:0070198)	1/15	1.308170e-01	2.545819e-01	0	0	7.644788e+00	1.554916e+01	ATRX
GO_Biological_Process_2021	kidney development (GO:0001822)	2/70	1.381905e-01	2.625405e-01	0	0	3.156330e+00	6.246761e+00	PYGO1;PYGO2
GO_Biological_Process_2021	regulation of rRNA processing (GO:2000232)	1/16	1.389065e-01	2.625405e-01	0	0	7.134775e+00	1.408372e+01	KAT2B
GO_Biological_Process_2021	apoptotic DNA fragmentation (GO:0006309)	1/16	1.389065e-01	2.625405e-01	0	0	7.134775e+00	1.408372e+01	H1-0
GO_Biological_Process_2021	negative regulation of histone modification (GO:0031057)	1/16	1.389065e-01	2.625405e-01	0	0	7.134775e+00	1.408372e+01	MACROH2A1
GO_Biological_Process_2021	positive regulation of immunoglobulin mediated immune response (GO:0002891)	1/16	1.389065e-01	2.625405e-01	0	0	7.134775e+00	1.408372e+01	TP53BP1
GO_Biological_Process_2021	histone H2A acetylation (GO:0043968)	1/16	1.389065e-01	2.625405e-01	0	0	7.134775e+00	1.408372e+01	MSL3
GO_Biological_Process_2021	positive regulation of isotype switching (GO:0045830)	1/16	1.389065e-01	2.625405e-01	0	0	7.134775e+00	1.408372e+01	TP53BP1
GO_Biological_Process_2021	regulation of isotype switching (GO:0045191)	1/16	1.389065e-01	2.625405e-01	0	0	7.134775e+00	1.408372e+01	TP53BP1
GO_Biological_Process_2021	T cell mediated immunity (GO:0002456)	1/16	1.389065e-01	2.625405e-01	0	0	7.134775e+00	1.408372e+01	AIRE
GO_Biological_Process_2021	DNA unwinding involved in DNA replication (GO:0006268)	1/16	1.389065e-01	2.625405e-01	0	0	7.134775e+00	1.408372e+01	MCM2
GO_Biological_Process_2021	regulation of phosphate metabolic process (GO:0019220)	1/16	1.389065e-01	2.625405e-01	0	0	7.134775e+00	1.408372e+01	BARD1
GO_Biological_Process_2021	regulation of cell cycle (GO:0051726)	5/296	1.427203e-01	2.690446e-01	0	0	1.853297e+00	3.608125e+00	BARD1;L3MBTL1;ING4;KAT2B;EP300
GO_Biological_Process_2021	regulation of cell growth (GO:0001558)	4/217	1.443293e-01	2.713692e-01	0	0	2.022494e+00	3.914856e+00	H3-5;HDGFL2;ING1;SMARCA4
GO_Biological_Process_2021	cellular response to gamma radiation (GO:0071480)	1/17	1.469211e-01	2.748109e-01	0	0	6.688514e+00	1.282763e+01	RPL26
GO_Biological_Process_2021	protein localization to chromosome, centromeric region (GO:0071459)	1/17	1.469211e-01	2.748109e-01	0	0	6.688514e+00	1.282763e+01	CENPA
GO_Biological_Process_2021	defense response to Gram-negative bacterium (GO:0050829)	2/73	1.477736e-01	2.756913e-01	0	0	3.022505e+00	5.779253e+00	H2BC12;H2BC11
GO_Biological_Process_2021	negative regulation of double-strand break repair via homologous recombination (GO:2000042)	1/18	1.548614e-01	2.859590e-01	0	0	6.294754e+00	1.174113e+01	TP53BP1
GO_Biological_Process_2021	regulation of transcription by RNA polymerase I (GO:0006356)	1/18	1.548614e-01	2.859590e-01	0	0	6.294754e+00	1.174113e+01	PHF8
GO_Biological_Process_2021	negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804)	1/18	1.548614e-01	2.859590e-01	0	0	6.294754e+00	1.174113e+01	H2BC11
GO_Biological_Process_2021	embryonic digit morphogenesis (GO:0042733)	1/18	1.548614e-01	2.859590e-01	0	0	6.294754e+00	1.174113e+01	CREBBP
GO_Biological_Process_2021	establishment of protein localization to organelle (GO:0072594)	2/76	1.574874e-01	2.885937e-01	0	0	2.899530e+00	5.359519e+00	TNPO1;IPO4
GO_Biological_Process_2021	positive regulation of growth (GO:0045927)	2/76	1.574874e-01	2.885937e-01	0	0	2.899530e+00	5.359519e+00	H3-5;HDGFL2
GO_Biological_Process_2021	protein import into nucleus (GO:0006606)	2/76	1.574874e-01	2.885937e-01	0	0	2.899530e+00	5.359519e+00	TNPO1;IPO4
GO_Biological_Process_2021	import into nucleus (GO:0051170)	2/77	1.607519e-01	2.922632e-01	0	0	2.860725e+00	5.229098e+00	TNPO1;IPO4
GO_Biological_Process_2021	positive regulation of type I interferon production (GO:0032481)	2/77	1.607519e-01	2.922632e-01	0	0	2.860725e+00	5.229098e+00	CREBBP;EP300
GO_Biological_Process_2021	positive regulation of G protein-coupled receptor signaling pathway (GO:0045745)	1/19	1.627283e-01	2.922632e-01	0	0	5.944745e+00	1.079372e+01	PRMT5
GO_Biological_Process_2021	regulation of centriole replication (GO:0046599)	1/19	1.627283e-01	2.922632e-01	0	0	5.944745e+00	1.079372e+01	KAT2B
GO_Biological_Process_2021	cellular response to copper ion (GO:0071280)	1/19	1.627283e-01	2.922632e-01	0	0	5.944745e+00	1.079372e+01	DAXX
GO_Biological_Process_2021	negative regulation of RNA metabolic process (GO:0051253)	1/19	1.627283e-01	2.922632e-01	0	0	5.944745e+00	1.079372e+01	KAT2B
GO_Biological_Process_2021	telomere capping (GO:0016233)	1/19	1.627283e-01	2.922632e-01	0	0	5.944745e+00	1.079372e+01	H3-4
GO_Biological_Process_2021	DNA double-strand break processing (GO:0000729)	1/19	1.627283e-01	2.922632e-01	0	0	5.944745e+00	1.079372e+01	BARD1
GO_Biological_Process_2021	regulation of cellular response to heat (GO:1900034)	2/79	1.673177e-01	2.997602e-01	0	0	2.786138e+00	4.981227e+00	CREBBP;EP300
GO_Biological_Process_2021	regulation of T cell migration (GO:2000404)	1/20	1.705223e-01	3.002856e-01	0	0	5.631579e+00	9.961639e+00	AIRE
GO_Biological_Process_2021	positive regulation of epidermal cell differentiation (GO:0045606)	1/20	1.705223e-01	3.002856e-01	0	0	5.631579e+00	9.961639e+00	MACROH2A1
GO_Biological_Process_2021	base-excision repair, AP site formation (GO:0006285)	1/20	1.705223e-01	3.002856e-01	0	0	5.631579e+00	9.961639e+00	H3-4
GO_Biological_Process_2021	granulocyte differentiation (GO:0030851)	1/20	1.705223e-01	3.002856e-01	0	0	5.631579e+00	9.961639e+00	EP300
GO_Biological_Process_2021	maintenance of protein location in nucleus (GO:0051457)	1/20	1.705223e-01	3.002856e-01	0	0	5.631579e+00	9.961639e+00	BARD1
GO_Biological_Process_2021	regulation of protein localization to cell periphery (GO:1904375)	1/20	1.705223e-01	3.002856e-01	0	0	5.631579e+00	9.961639e+00	ACTB
GO_Biological_Process_2021	regulation of protein modification by small protein conjugation or removal (GO:1903320)	1/20	1.705223e-01	3.002856e-01	0	0	5.631579e+00	9.961639e+00	DAXX
GO_Biological_Process_2021	cellular response to interleukin-1 (GO:0071347)	3/155	1.754258e-01	3.071415e-01	0	0	2.120578e+00	3.690949e+00	UBB;UBC;UBA52
GO_Biological_Process_2021	positive regulation of protein ubiquitination (GO:0031398)	2/82	1.772505e-01	3.071415e-01	0	0	2.681250e+00	4.639075e+00	UBB;RPS2
GO_Biological_Process_2021	histone ubiquitination (GO:0016574)	1/21	1.782442e-01	3.071415e-01	0	0	5.349730e+00	9.226149e+00	UHRF1
GO_Biological_Process_2021	cellular response to estradiol stimulus (GO:0071392)	1/21	1.782442e-01	3.071415e-01	0	0	5.349730e+00	9.226149e+00	H2AZ1
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771)	1/21	1.782442e-01	3.071415e-01	0	0	5.349730e+00	9.226149e+00	EP300
GO_Biological_Process_2021	cellular response to inorganic substance (GO:0071241)	1/21	1.782442e-01	3.071415e-01	0	0	5.349730e+00	9.226149e+00	ATRX
GO_Biological_Process_2021	stress granule assembly (GO:0034063)	1/21	1.782442e-01	3.071415e-01	0	0	5.349730e+00	9.226149e+00	RPS23
GO_Biological_Process_2021	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	1/21	1.782442e-01	3.071415e-01	0	0	5.349730e+00	9.226149e+00	EP300
GO_Biological_Process_2021	positive regulation of vascular associated smooth muscle cell proliferation (GO:1904707)	1/21	1.782442e-01	3.071415e-01	0	0	5.349730e+00	9.226149e+00	DNMT1
