Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_BARD1_PATHWAY	1/8	9.344781e-02	1.704394e-01	1.625405e+01	3.852783e+01	BARD1
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_CARM1_PATHWAY	2/12	8.990645e-03	2.539565e-02	1.946267e+01	9.169973e+01	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_CARM_ER_PATHWAY	3/26	3.760283e-03	1.272936e-02	1.223676e+01	6.832102e+01	CREBBP;H3C14;EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_CSK_PATHWAY	1/22	2.365687e-01	3.390689e-01	5.664153e+00	8.164969e+00	CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_FAS_PATHWAY	1/30	3.080196e-01	4.148251e-01	4.125668e+00	4.858353e+00	DAXX
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_G2_PATHWAY	1/24	2.550909e-01	3.585284e-01	5.181330e+00	7.078398e+00	EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_HER2_PATHWAY	1/23	2.458864e-01	3.506904e-01	5.412012e+00	7.592435e+00	EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_HIF_PATHWAY	1/15	1.680620e-01	2.620321e-01	8.402920e+00	1.498596e+01	EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_HIVNEF_PATHWAY	1/56	4.973998e-01	5.724045e-01	2.188702e+00	1.528505e+00	DAXX
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_HSP27_PATHWAY	1/14	1.577889e-01	2.528109e-01	9.026026e+00	1.666653e+01	DAXX
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_HSWI_SNF_PATHWAY	2/12	8.990645e-03	2.539565e-02	1.946267e+01	9.169973e+01	ACTB;SMARCA4
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_IL7_PATHWAY	2/16	1.583373e-02	4.027877e-02	1.408949e+01	5.840957e+01	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_KERATINOCYTE_PATHWAY	1/46	4.315842e-01	5.229502e-01	2.671716e+00	2.245023e+00	DAXX
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_MAPK_PATHWAY	1/81	6.306471e-01	6.875476e-01	1.506183e+00	6.943638e-01	DAXX
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_MCM_PATHWAY	1/18	1.981399e-01	2.946696e-01	6.960875e+00	1.126814e+01	MCM2
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_MEF2D_PATHWAY	1/18	1.981399e-01	2.946696e-01	6.960875e+00	1.126814e+01	EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_MELANOCYTE_PATHWAY	1/7	8.225912e-02	1.555770e-01	1.875606e+01	4.685042e+01	EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_NFAT_PATHWAY	1/51	4.654980e-01	5.487578e-01	2.406297e+00	1.839969e+00	CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_NTHI_PATHWAY	2/23	3.158105e-02	7.211420e-02	9.497295e+00	3.281504e+01	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_P38MAPK_PATHWAY	1/36	3.572084e-01	4.590418e-01	3.426849e+00	3.527722e+00	DAXX
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_P53HYPOXIA_PATHWAY	1/21	2.271367e-01	3.292160e-01	5.940892e+00	8.805610e+00	EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_PCAF_PATHWAY	2/13	1.054084e-02	2.929881e-02	1.776895e+01	8.089311e+01	CREBBP;KAT2B
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_PELP1_PATHWAY	2/6	2.143919e-03	8.005189e-03	4.543303e+01	2.791914e+02	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_PITX2_PATHWAY	2/16	1.583373e-02	4.027877e-02	1.408949e+01	5.840957e+01	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_PML_PATHWAY	2/17	1.780279e-02	4.437945e-02	1.317951e+01	5.309236e+01	CREBBP;DAXX
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_PPARA_PATHWAY	2/52	1.320900e-01	2.231423e-01	4.034728e+00	8.167388e+00	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_PPARG_PATHWAY	2/8	3.938263e-03	1.307744e-02	3.144899e+01	1.741335e+02	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_RARRXR_PATHWAY	1/7	8.225912e-02	1.555770e-01	1.875606e+01	4.685042e+01	KAT2B
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_RELA_PATHWAY	2/15	1.396520e-02	3.648567e-02	1.513427e+01	6.464130e+01	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_SET_PATHWAY	1/10	1.154200e-01	1.992226e-01	1.283025e+01	2.770279e+01	CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_TGFB_PATHWAY	2/19	2.203182e-02	5.265847e-02	1.167156e+01	4.453012e+01	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_VDR_PATHWAY	5/24	8.915457e-06	5.831916e-05	2.346580e+01	2.728538e+02	SUPT16H;EP300;CREBBP;SMARCA4;KAT2B
c2.cp.v2024.1.Hs.symbols.gmt	BIOCARTA_WNT_PATHWAY	1/24	2.550909e-01	3.585284e-01	5.181330e+00	7.078398e+00	CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_ADHERENS_JUNCTION	3/73	5.954961e-02	1.216154e-01	4.064735e+00	1.146640e+01	ACTB;CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	1/53	4.784933e-01	5.595285e-01	2.314286e+00	1.705890e+00	DAXX
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	1/74	5.973524e-01	6.611916e-01	1.650487e+00	8.504104e-01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_CELL_CYCLE	3/125	1.956730e-01	2.946696e-01	2.330265e+00	3.801385e+00	CREBBP;EP300;MCM2
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	3/34	8.060819e-03	2.329871e-02	9.123607e+00	4.398254e+01	DNMT3B;DNMT3A;DNMT1
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_DILATED_CARDIOMYOPATHY	1/90	6.694632e-01	7.217261e-01	1.353818e+00	5.432587e-01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_DNA_REPLICATION	1/36	3.572084e-01	4.590418e-01	3.426849e+00	3.527722e+00	MCM2
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_FOCAL_ADHESION	1/199	9.143669e-01	9.347365e-01	6.054644e-01	5.420322e-02	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_HUNTINGTONS_DISEASE	2/182	6.534880e-01	7.062541e-01	1.117950e+00	4.756108e-01	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	1/83	6.396468e-01	6.947475e-01	1.469451e+00	6.566083e-01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_INSULIN_SIGNALING_PATHWAY	1/137	8.151271e-01	8.472647e-01	8.845659e-01	1.808152e-01	RPS6
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_JAK_STAT_SIGNALING_PATHWAY	2/155	5.660290e-01	6.373479e-01	1.317250e+00	7.496602e-01	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1/116	7.602645e-01	7.978650e-01	1.047034e+00	2.869804e-01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_LONG_TERM_POTENTIATION	2/70	2.098789e-01	3.089588e-01	2.970538e+00	4.637678e+00	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_LYSINE_DEGRADATION	5/44	1.871119e-04	1.011102e-03	1.156724e+01	9.929095e+01	SETDB1;KMT5A;NSD3;DOT1L;EHMT2
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MAPK_SIGNALING_PATHWAY	1/267	9.633322e-01	9.756682e-01	4.486757e-01	1.676118e-02	DAXX
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY	1/14	1.577889e-01	2.528109e-01	9.026026e+00	1.666653e+01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY	1/17	1.882360e-01	2.853054e-01	7.383292e+00	1.233053e+01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY	1/14	1.577889e-01	2.528109e-01	9.026026e+00	1.666653e+01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY	1/13	1.473897e-01	2.394843e-01	9.748829e+00	1.866584e+01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_CREB_MEDIATED_TRANSCRIPTION	1/13	1.473897e-01	2.394843e-01	9.748829e+00	1.866584e+01	CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	1/30	3.080196e-01	4.148251e-01	4.125668e+00	4.858353e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY	1/20	2.175888e-01	3.165590e-01	6.246015e+00	9.526099e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAB_C_D_TO_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	1/9	1.045009e-01	1.846637e-01	1.434075e+01	3.238944e+01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAC_TO_ACTIN_SIGNALING_PATHWAY	1/13	1.473897e-01	2.394843e-01	9.748829e+00	1.866584e+01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	1/29	2.994652e-01	4.064505e-01	4.270744e+00	5.149480e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	3/39	1.177807e-02	3.182273e-02	7.870883e+00	3.495866e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119	3/22	2.308087e-03	8.401823e-03	1.475123e+01	8.955966e+01	UBB;H2AC1;H2AC4
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES	6/27	7.164117e-07	4.721805e-06	2.530456e+01	3.580345e+02	WDR5;H2AC4;UBB;CBX3;EHMT2;H2AC1
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY	2/35	6.759507e-02	1.342642e-01	6.089868e+00	1.640745e+01	ACTB;SMARCA4
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_ANXA2_S100A10_REGULATED_ACTIN_CYTOSKELETON	1/5	5.946830e-02	1.216154e-01	2.709610e+01	7.647364e+01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	1/25	2.641838e-01	3.689244e-01	4.969480e+00	6.614925e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_SEQUESTOSOME_1_LIKE_RECEPTOR	3/14	5.860152e-04	2.683333e-03	2.502775e+01	1.862607e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_BREAK_INDUCED_REPLICATION	1/8	9.344781e-02	1.704394e-01	1.625405e+01	3.852783e+01	MCM2
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	1/9	1.045009e-01	1.846637e-01	1.434075e+01	3.238944e+01	ATRX
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING	1/20	2.175888e-01	3.165590e-01	6.246015e+00	9.526099e+00	DNMT3B
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119	2/26	3.962003e-02	8.682475e-02	8.332511e+00	2.690085e+01	CBX2;CBX6
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING	1/18	1.981399e-01	2.946696e-01	6.960875e+00	1.126814e+01	BARD1
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING	1/24	2.550909e-01	3.585284e-01	5.181330e+00	7.078398e+00	MCM2
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_TERMINATION	2/21	2.663131e-02	6.242641e-02	1.047293e+01	3.797135e+01	UBB;MCM2
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_DOUBLE_STRAND_BREAK_SIGNALING	1/13	1.473897e-01	2.394843e-01	9.748829e+00	1.866584e+01	H2AX
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY	1/21	2.271367e-01	3.292160e-01	5.940892e+00	8.805610e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY	1/19	2.079237e-01	3.080347e-01	6.584125e+00	1.034092e+01	UBB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_FAS_JNK_SIGNALING_PATHWAY	1/7	8.225912e-02	1.555770e-01	1.875606e+01	4.685042e+01	DAXX
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119	9/40	9.437633e-10	6.516461e-09	2.570152e+01	5.341070e+02	PHF1;H2AC4;UBB;H3C1;CBX6;H2AC1;CBX2;H3-3B;H3C2
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION	1/33	3.330646e-01	4.350844e-01	3.744006e+00	4.116230e+00	BARD1
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION_IN_ICLR	2/16	1.583373e-02	4.027877e-02	1.408949e+01	5.840957e+01	UBB;BARD1
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	1/30	3.080196e-01	4.148251e-01	4.125668e+00	4.858353e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_LESION_BYPASS_BY_TLS_AND_DSB_FORMATION	1/15	1.680620e-01	2.620321e-01	8.402920e+00	1.498596e+01	UBB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_LOADING_OF_THE_SMC5_SMC6_COMPLEX	1/11	1.262068e-01	2.144530e-01	1.160746e+01	2.402552e+01	UBB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_METHIONINE_DEGRADATION	3/10	2.002533e-04	1.062319e-03	3.838723e+01	3.269029e+02	DNMT3B;DNMT3A;DNMT1
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_NON_HOMOLOGOUS_END_JOINING	1/13	1.473897e-01	2.394843e-01	9.748829e+00	1.866584e+01	TP53BP1
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE	2/17	1.780279e-02	4.437945e-02	1.317951e+01	5.309236e+01	CENPN;CENPA
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	1/30	3.080196e-01	4.148251e-01	4.125668e+00	4.858353e+00	MCM2
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S	1/15	1.680620e-01	2.620321e-01	8.402920e+00	1.498596e+01	EP300
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	1/27	2.820399e-01	3.876378e-01	4.593745e+00	5.814333e+00	MCM2
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY	1/37	3.650616e-01	4.650126e-01	3.332716e+00	3.358342e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_TLR3_IRF3_SIGNALING_PATHWAY	2/9	5.023069e-03	1.630623e-02	2.725378e+01	1.442737e+02	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY	2/16	1.583373e-02	4.027877e-02	1.408949e+01	5.840957e+01	UBB;MCM2
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27	4/15	2.614281e-05	1.636276e-04	3.237535e+01	3.416226e+02	H3-3B;H3C1;H3C2;EP300
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	27/81	3.114297e-32	2.882381e-31	4.842780e+01	3.513278e+03	RPS4Y1;RPL26;RPL7;RPS8;RPS23;RPS2;RPL32;RPS6;RPL21;RPS15;RPL24;RPS18;RPL31;RPL17;RPL34;RPS24;RPL36;RPS17;FAU;RPL15;RPL27;RPL35A;RPL8;RPL7A;RPL35;UBA52;RPL29
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_REFERENCE_UCHL1_MEDIATED_HYDROLYSIS	3/5	1.745566e-05	1.116649e-04	1.152043e+02	1.262160e+03	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_VARIANT_DELETED_DMD_TO_DYSTROPHIN_ASSOCIATED_PROTEIN_COMPLEX	1/10	1.154200e-01	1.992226e-01	1.283025e+01	2.770279e+01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_VARIANT_IGH_MMSET_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	16/19	1.065939e-28	8.916991e-28	4.211895e+02	2.712820e+04	H3C15;H3-5;H3C10;H3C6;H3-4;H3C4;H3C13;H3C3;H3C12;H3C8;H3C14;H3C1;H3-3B;H3C11;H3C2;H3C7
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	3/26	3.760283e-03	1.272936e-02	1.223676e+01	6.832102e+01	KMT2A;DOT1L;MLLT3
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_VARIANT_MLL_ENL_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	1/13	1.473897e-01	2.394843e-01	9.748829e+00	1.866584e+01	KMT2A
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	3/41	1.349783e-02	3.558519e-02	7.460901e+00	3.212087e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_DJ1_TO_FAS_JNK_SIGNALING_PATWHAY	1/6	7.093317e-02	1.389907e-01	2.216790e+01	5.865663e+01	DAXX
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	3/40	1.262109e-02	3.368204e-02	7.660426e+00	3.349434e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	3/40	1.262109e-02	3.368204e-02	7.660426e+00	3.349434e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MELANOGENESIS	2/101	3.492438e-01	4.508234e-01	2.040338e+00	2.146404e+00	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_MTOR_SIGNALING_PATHWAY	1/52	4.720354e-01	5.534647e-01	2.359398e+00	1.771203e+00	RPS6
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_NOTCH_SIGNALING_PATHWAY	3/47	1.947486e-02	4.772713e-02	6.452068e+00	2.541231e+01	CREBBP;KAT2B;EP300
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_PARKINSONS_DISEASE	1/130	7.983898e-01	8.328527e-01	9.328672e-01	2.100428e-01	UBB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1/56	4.973998e-01	5.724045e-01	2.188702e+00	1.528505e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_PATHWAYS_IN_CANCER	2/325	9.094658e-01	9.319614e-01	6.170940e-01	5.856091e-02	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_PPAR_SIGNALING_PATHWAY	1/69	5.717599e-01	6.410195e-01	1.771618e+00	9.903985e-01	UBC
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_PRIMARY_IMMUNODEFICIENCY	1/35	3.492586e-01	4.508234e-01	3.526439e+00	3.709613e+00	AIRE
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_PROSTATE_CANCER	2/89	2.955616e-01	4.030386e-01	2.322227e+00	2.830511e+00	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1/213	9.280623e-01	9.443441e-01	5.649815e-01	4.217948e-02	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_RENAL_CELL_CARCINOMA	2/70	2.098789e-01	3.089588e-01	2.970538e+00	4.637678e+00	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_RIBOSOME	31/88	7.775329e-38	8.249434e-37	5.410635e+01	4.623241e+03	RPS4Y1;RPL26;RPL7;RPS8;RPS23;RPS2;RPL32;RPS6;RPL21;RPL10L;RPS15;RPL24;RPS18;RPL31;RPL17;RPL34;RPS24;RPL36;RPS17;FAU;RPL15;RPL3L;RPL27;RPL35A;RPL36AL;RPL26L1;RPL8;RPL7A;RPL35;UBA52;RPL29
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	68/139	2.561966e-97	7.429702e-95	1.296727e+02	2.884049e+04	H2AB3;H4C5;H3-4;H2AC17;H2BC12;H2BC6;H2AZ2;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3-5;H3C6;H2AC6;H2AC15;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H2AC11;H3-3B;H2AC21;H3C2;H4C13;H4C2;H2BC26;H2BC7;H2AC20;H4C16;MACROH2A1;H3Y1;H4C15;H4C6;H2AC18;H2AC12;H4C12;H4C14;H3C11;H2BC10;H2AC1;H2AC16;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2BC18;H2AC4;H2AX;H3C4;H2BC9;H3C12;H3C8;H2AB2;H4C1;H4C9;H2AZ1;H2BC17;H4C4;H2AC7;H2BC13;H2AC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_TGF_BETA_SIGNALING_PATHWAY	2/86	2.820147e-01	3.876378e-01	2.405209e+00	3.044505e+00	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_TIGHT_JUNCTION	1/132	8.033199e-01	8.369920e-01	9.185421e-01	2.011628e-01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	1/135	8.104912e-01	8.434538e-01	8.978532e-01	1.886522e-01	AIRE
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_VIBRIO_CHOLERAE_INFECTION	1/54	4.848727e-01	5.624524e-01	2.270860e+00	1.643804e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_VIRAL_MYOCARDITIS	1/70	5.770046e-01	6.452365e-01	1.745998e+00	9.601330e-01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	KEGG_WNT_SIGNALING_PATHWAY	2/151	5.518081e-01	6.242823e-01	1.352898e+00	8.043723e-01	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_AJDISS_2PATHWAY	1/48	4.453991e-01	5.330085e-01	2.558843e+00	2.069553e+00	CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	PID_AP1_PATHWAY	1/70	5.770046e-01	6.452365e-01	1.745998e+00	9.601330e-01	EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_AR_TF_PATHWAY	5/53	4.526792e-04	2.208697e-03	9.414465e+00	7.249446e+01	EP300;TRIM24;CREBBP;KAT2B;EHMT2
c2.cp.v2024.1.Hs.symbols.gmt	PID_ATF2_PATHWAY	2/59	1.615780e-01	2.565198e-01	3.541705e+00	6.455704e+00	EP300;MACROH2A1
c2.cp.v2024.1.Hs.symbols.gmt	PID_ATM_PATHWAY	2/34	6.423185e-02	1.287597e-01	6.277713e+00	1.723393e+01	TP53BP1;H2AX
c2.cp.v2024.1.Hs.symbols.gmt	PID_ATR_PATHWAY	1/39	3.804832e-01	4.811342e-01	3.159120e+00	3.052700e+00	MCM2
